ORGNR;KOMNR;GARDSNR;BRUKSNR;FESTENR;ID;KOORDSYS;NORD;OST;ORGNR_1
"215210642";"1824";102;6;0;57059;25833;7300277;418638;"310989746"
"215210782";"1824";105;12;0;57066;25833;7305061;420210;"310059293"
"215210812";"1824";105;13;0;57067;25833;7305714;420303;"214200422"
"215211002";"1824";106;5;0;57070;25833;7302197;419663;"310517569"
"215211142";"1848";23;6;0;58422;25833;7519420;498685;"313406911"
"215211282";"1848";23;8;0;58424;25833;7520025;499239;"212884952"
"215211312";"1837";2;3;0;58446;25833;7410338;421995;"312638134"
"215211592";"1837";7;5;0;58462;25833;7408156;427538;"312429675"
"215211622";"1848";41;3;0;58475;25833;7529538;495250;"314154215"
"215211762";"1848";21;9;0;58478;25833;7516729;502122;"313504077"
"215211932";"1848";22;10;0;58490;25833;7519645;502104;"313139298"
"215212092";"1848";22;25;0;58493;25833;7520072;502199;"314115538"
"215212122";"1848";23;1;0;58494;25833;7519691;499555;"311002813"
"215212262";"1851";9;3;0;59889;25833;7581899;515080;"314100425"
"215212432";"1851";13;3;0;59894;25833;7583457;520988;"314061039"
"215212572";"1832";130;4;0;55685;25833;7323326;448149;"310893803"
"215212602";"1832";131;1;0;55690;25833;7325441;447023;"312732149"
"215212742";"1832";131;1;0;55690;25833;7325441;447023;"312783347"
"215212912";"1832";136;1;0;55699;25833;7325861;456508;"312719991"
"215213072";"1832";137;1;0;55701;25833;7326967;455216;"310046639"
"215213102";"1832";137;2;0;55702;25833;7326714;455418;"310349178"
"215213242";"1833";27;1;0;55735;25833;7354200;471094;"310962783"
"215213382";"1833";32;7;0;55745;25833;7356485;470739;"310556297"
"215213412";"1804";73;22;0;55756;25833;7461375;488899;"313918157"
"215213552";"1824";111;1;0;57090;25833;7304388;422409;"312246678"
"215213692";"1824";189;1;0;57160;25833;7318643;418757;"310160202"
"215213722";"1824";189;1;0;57160;25833;7318643;418757;"312665565"
"215214052";"1824";199;2;0;57170;25833;7312364;415592;"312899744"
"215214192";"1824";199;5;0;57171;25833;7312348;415686;"312739267"
"215214222";"1848";23;3;0;58496;25833;7519551;498914;"310332402"
"215214362";"1848";35;2;0;58519;25833;7527715;504804;"312885743"
"215214672";"1848";44;1;0;58540;25833;7529895;503756;"310363456"
"215214702";"1848";46;1;0;58545;25833;7531042;506456;"312963752"
"215214982";"1848";48;2;0;58549;25833;7530474;508103;"310793639"
"215215032";"1848";48;2;0;58549;25833;7530474;508103;"213008072"
"215215172";"1848";49;2;0;58553;25833;7529907;510094;"313322548"
"215215202";"1848";49;7;0;58555;25833;7529717;508550;"210825622"
"215215342";"1837";73;7;0;58567;25833;7422899;432972;"313935612"
"215215482";"1851";14;9;0;59906;25833;7581881;520931;"311000276"
"215215512";"1851";16;3;0;59921;25833;7578378;526997;"312420651"
"215215652";"1851";16;4;0;59922;25833;7578226;525622;"313324249"
"215215792";"1851";16;6;0;59923;25833;7578833;525916;"310498858"
"215215962";"5029";63;3;0;207186;25832;7010485;552326;"211111542"
"215216012";"5029";73;7;0;207187;25832;7013441;552173;"312260417"
"215216152";"5059";415;1;0;207189;25832;6992206;533062;"311165437"
"215216292";"5059";501;1;0;207190;25832;6984452;538581;"313759237"
"215216322";"5059";501;1;0;207190;25832;6984452;538581;"213014382"
"215216462";"5006";350;1;0;207193;25832;7111451;622846;"312956373"
"215216632";"5006";151;2;0;207195;25832;7097730;642826;"310461083"
"215216802";"5006";291;1;0;207198;25832;7105435;633712;"310023310"
"215216942";"5006";701;1;0;207200;25832;7099843;607761;"312960656"
"215217132";"5038";28;1;0;207202;25832;7076710;625670;"311143700"
"215217272";"5038";28;1;0;207202;25832;7076710;625670;"311126814"
"215217302";"5038";28;1;0;207202;25832;7076710;625670;"211141182"
"215217442";"5038";88;1;0;207203;25832;7076194;630371;"211090162"
"215217582";"5038";110;3;0;207204;25832;7074858;627275;"310051918"
"215217612";"1824";96;3;0;207209;25833;7293276;421804;"310855553"
"215217752";"1824";122;1;0;207212;25833;7308794;420636;"314136446"
"215217892";"1824";151;3;0;207213;25833;7312074;421777;"310798657"
"215217922";"3228";193;1;0;208614;25832;6660241;634731;"312811650"
"215218082";"3228";7;1;0;208615;25832;6680577;629635;"313361799"
"215218252";"3228";127;80;0;208617;25832;6679553;642414;"310065439"
"215218392";"3334";55;1;0;208621;25832;6643429;524781;"314092244"
"215218422";"3303";23;8;0;208622;25832;6596683;550515;"214204002"
"215218562";"3303";93;1;0;208623;25832;6606859;538267;"313960684"
"215218732";"3310";221;17;0;208626;25832;6662409;566528;"312263211"
"215218872";"3322";54;28;0;208627;25832;6714939;503447;"311102508"
"215219062";"3326";54;6;0;208630;25832;6744103;480840;"312473380"
"215219232";"3905";90;10;0;208632;25832;6574482;582800;"312490218"
"215219372";"4003";115;13;0;208636;25832;6564964;536480;"310969893"
"215219402";"4224";26;1;0;208645;25832;6501499;409878;"310294543"
"215219542";"1833";101;1;0;55977;25833;7369078;467825;"310497908"
"215219852";"1833";103;2;0;55980;25833;7371427;469254;"310862657"
"215219992";"1833";103;3;0;55981;25833;7371116;469185;"310149586"
"215220192";"1833";105;6;0;55984;25833;7370992;466519;"310318183"
"215220222";"1833";110;2;0;55993;25833;7364030;466218;"313628981"
"215220362";"1833";110;3;0;55994;25833;7363878;466159;"312219417"
"215220532";"1833";110;4;0;55995;25833;7364349;466460;"311079816"
"215220672";"1833";112;4;0;55998;25833;7361381;467342;"312480808"
"215220702";"1833";130;1;0;56019;25833;7358330;462774;"313671461"
"215220842";"1839";45;4;0;57374;25833;7430855;488199;"310743038"
"215220982";"1839";62;1;0;57389;25833;7415742;486271;"311099957"
"215221032";"1839";46;6;0;57400;25833;7430873;484389;"313137589"
"215221172";"1839";46;6;0;57400;25833;7430873;484389;"310451797"
"215221202";"3101";20;105;0;239327;25832;590936;112301;"310068101"
"215221342";"1839";46;12;0;57402;25833;7431131;484871;"310068101"
"215221482";"1839";46;14;0;57404;25833;7431090;486157;"310068101"
"215221512";"1839";46;33;0;57408;25833;7431124;484526;"310355763"
"215221652";"1839";54;5;0;57437;25833;7440414;473451;"312676427"
"215221822";"1839";39;8;0;58757;25833;7421176;488681;"311141317"
"215221962";"1848";104;14;0;58762;25833;7513603;508348;"311730606"
"215222012";"1853";31;36;0;60173;25833;7596718;584874;"312771837"
"215222152";"4225";120;3;0;208650;25832;6453984;382558;"310096512"
"215222292";"4225";153;3;0;208651;25832;6450143;388469;"312974894"
"215222322";"4647";210;5;0;208652;25832;6809587;327927;"313548295"
"215222462";"4648";115;3;0;208657;25832;6860749;324998;"310933961"
"215222772";"4647";125;1;0;208663;25832;6804030;346837;"310598380"
"215222802";"4647";126;2;0;208664;25832;6805272;345956;"311177621"
"215222942";"4647";150;5;0;208666;25832;6803810;335979;"212281832"
"215223132";"4647";187;3;0;208668;25832;6807965;317101;"313180298"
"215223272";"1560";111;11;0;208670;25832;6990414;451869;"313374084"
"215223302";"1560";88;1;0;208672;25832;6970641;459645;"310498300"
"215223442";"1579";150;5;0;208673;25832;6973932;422275;"312576228"
"215223582";"1579";171;12;0;208674;25832;6977712;413159;"312453711"
"215223612";"1579";171;17;0;208675;25832;6979257;415329;"312174545"
"215223752";"1578";63;3;0;208676;25832;6897707;403843;"310545287"
"215223922";"5055";235;9;0;208678;25832;6999511;465412;"310545287"
"215224082";"5055";305;4;0;208679;25832;7000329;476279;"310068101"
"215224112";"1576";225;7;0;208683;25832;7003608;458057;"310068101"
"215224252";"1573";23;15;0;208684;25832;7027070;447291;"310068101"
"215224392";"1566";114;1;0;208685;25832;6973141;477415;"310068101"
"215224422";"1566";114;1;0;208685;25832;6973141;477415;"310068101"
"215224562";"5061";58;1;0;208686;25832;6996458;513382;"310068101"
"215224732";"1579";129;5;0;208687;25832;6987457;414114;"310068101"
"215224872";"1525";117;2;0;208689;25832;6885730;407311;"310068101"
"215224902";"1573";51;1;0;208691;25832;7035119;445786;"310068101"
"215225062";"5027";125;4;0;208696;25832;6978506;562366;"310068101"
"215225232";"5027";236;2;0;208697;25832;6984755;595919;"310068101"
"215225372";"5001";123;3;0;208699;25832;7025427;574752;"310068101"
"215225402";"5055";67;1;0;208700;25832;7023252;506283;"310068101"
"215225542";"5055";70;1;0;208701;25832;7026528;507682;"310068101"
"215225682";"3105";1083;2;0;204410;25832;6567682;628759;"310068101"
"215225712";"3114";85;1;0;204415;25832;6598434;610823;"310649384"
"215225852";"4621";103;1;0;204426;25832;6728546;363951;"313688208"
"215225992";"4621";277;4;0;204428;25832;6747265;361913;"312897660"
"215226352";"5022";165;2;0;204438;25832;6981687;539691;"310363979"
"215226492";"3418";41;90;0;204448;25832;6728521;666206;"310691925"
"215226522";"3418";85;36;0;204449;25832;6723237;661289;"313676528"
"215226662";"5054";10;1;0;204454;25832;7041841;551671;"313304183"
"215226832";"5047";63;3;0;204460;25832;7157268;644885;"310511056"
"215226972";"1827";6;7;0;204463;25833;7341649;388910;"214024012"
"215227022";"4647";314;9;0;204473;25832;6833334;369181;"312739631"
"215227162";"1813";14;2;0;205842;25833;7248291;383027;"210535322"
"215227332";"1818";3;6;0;205850;25833;7318055;375781;"313615790"
"215227502";"1828";6;1;0;205851;25833;7347565;407183;"314058739"
"215227642";"1828";8;1;0;205852;25833;7351493;410192;"312707071"
"215227782";"1813";83;7;0;205855;25833;7267699;377165;"214138042"
"215227812";"1813";94;5;0;205856;25833;7262583;367955;"313805794"
"215227952";"1813";96;2;0;205857;25833;7264212;368427;"313941736"
"215228002";"1813";106;6;0;205858;25833;7267052;373202;"313699242"
"215228142";"1813";106;6;0;205858;25833;7267052;373202;"313032507"
"215228282";"1841";115;10;0;205861;25833;7466358;518162;"313032507"
"215228312";"1841";61;4;0;205867;25833;7468414;511798;"313032507"
"215228452";"1841";62;10;0;205868;25833;7470915;512380;"313032507"
"215228592";"1813";208;9;0;205869;25833;7238651;396950;"313032507"
"215228622";"5540";13;9;0;205872;25833;7723278;722596;"310285919"
"215228762";"5540";39;7;0;205875;25833;7723085;709644;"313140253"
"215228932";"5510";39;3;0;205876;25833;7627325;545779;"310667722"
"215229092";"5510";47;9;0;205877;25833;7625962;551877;"310290475"
"215229122";"5510";54;1;0;205878;25833;7629375;548206;"313905969"
"215229262";"3220";102;1;0;205881;25832;6623202;618082;"312881063"
"215229432";"3419";64;1;0;205883;25832;6735889;656122;"313032507"
"215229572";"3411";274;1;0;205886;25832;6763324;597652;"313032507"
"215229602";"3430";91;3;0;205890;25832;6912436;636215;"313032507"
"215229742";"3430";123;16;0;205891;25832;6934417;606235;"313032507"
"215229882";"3430";130;13;0;205892;25832;6937683;606790;"313032507"
"215229912";"3430";131;51;0;205893;25832;6935669;608812;"313032507"
"215230082";"3426";26;14;0;205897;25832;6921822;603202;"313032507"
"215230112";"3427";82;1;0;205899;25832;6905928;588903;"313032507"
"215230252";"3438";138;1;0;205902;25832;6826303;545822;"313032507"
"215230392";"3442";120;1;0;205903;25832;6734440;597214;"313032507"
"215230422";"3442";120;1;0;205903;25832;6734440;597214;"313032507"
"215230732";"3442";94;43;0;205905;25832;6732129;601502;"310162280"
"215230872";"3438";121;2;0;205906;25832;6822178;551702;"312164450"
"215230902";"3438";121;2;0;205906;25832;6822178;551702;"310245402"
"215231062";"1806";305;2;0;60186;25833;7580812;555571;"313109127"
"215231232";"1806";308;2;0;60198;25833;7578364;558480;"312158930"
"215231372";"1853";28;7;0;60202;25833;7600401;584859;"313813533"
"215231402";"1806";360;6;0;60214;25833;7588318;574906;"312795841"
"215231542";"1806";356;32;0;60235;25833;7580647;570894;"312989913"
"215231682";"1833";156;7;0;56121;25833;7353408;445266;"311748572"
"215231712";"1833";157;2;0;56123;25833;7353465;442877;"310422851"
"215231852";"1833";158;5;0;56131;25833;7352543;443651;"312714981"
"215231992";"1833";169;1;0;56141;25833;7352171;438220;"310991937"
"215232042";"1812";33;1;0;56151;25833;7238224;360077;"310846171"
"215232182";"1833";185;4;0;56167;25833;7354291;430902;"212525812"
"215232212";"1833";156;2;0;56181;25833;7353071;445184;"313719790"
"215232352";"1812";47;12;0;56190;25833;7246077;366421;"210622322"
"215232492";"1812";47;19;0;56192;25833;7245921;366373;"311766325"
"215232522";"1839";55;7;0;57442;25833;7418268;497044;"311766325"
"215232662";"1839";57;1;0;57443;25833;7405878;481827;"311707485"
"215232832";"1827";1;2;0;57449;25833;7337137;387908;"313463516"
"215232972";"1840";2;5;0;57473;25833;7449665;521060;"312559064"
"215233022";"1827";6;2;0;57488;25833;7341408;389370;"313314898"
"215233162";"1848";132;4;0;58847;25833;7534660;523587;"310091413"
"215233332";"1875";6;1;0;58851;25833;7560831;538149;"310022691"
"215233472";"1875";6;5;0;58854;25833;7560867;537425;"310833428"
"215233502";"1875";13;6;0;58879;25833;7552240;524748;"313688607"
"215233642";"3909";60;43;0;238202;25832;6579639;552025;"313782115"
"215233782";"1875";63;1;0;58906;25833;7547212;517220;"210074082"
"215233812";"1875";68;2;0;58922;25833;7550322;519459;"313168042"
"215234002";"5027";227;20;0;226796;25832;6982290;586307;"312923211"
"215234142";"1806";365;12;0;60258;25833;7588342;568059;"313383237"
"215234282";"1806";365;17;0;60261;25833;7588910;568348;"213579592"
"215234312";"1806";357;57;0;60277;25833;7583712;576270;"312289776"
"215234452";"1806";370;86;0;60288;25833;7589515;567779;"314066049"
"215234592";"1833";187;1;0;56204;25833;7354977;435728;"313921166"
"215234622";"1833";187;2;0;56205;25833;7354832;436007;"310466905"
"215234762";"1833";187;3;0;56206;25833;7354528;436016;"312583534"
"215234932";"1833";190;2;0;56214;25833;7356514;432092;"310861626"
"215235092";"1834";26;5;0;56236;25833;7358972;417178;"310449962"
"215235122";"1834";29;4;0;56241;25833;7358742;410777;"313227634"
"215235262";"1834";50;1;0;56257;25833;7380066;403585;"210310452"
"215235432";"1836";1;2;0;56259;25833;7387201;395956;"310821330"
"215235572";"1836";1;6;0;56262;25833;7389920;399790;"310749079"
"215235602";"1812";69;15;0;56264;25833;7252676;371128;"310703818"
"215235742";"1827";17;1;0;57536;25833;7338394;397744;"310229474"
"215235882";"1827";20;2;0;57537;25833;7339201;399950;"311096745"
"215235912";"1828";2;3;0;57609;25833;7355805;403477;"210557202"
"215236072";"1875";91;2;0;58966;25833;7543119;529010;"312823276"
"215236102";"1875";60;3;0;58970;25833;7546932;516149;"310146528"
"215236242";"1860";66;5;0;60330;25833;7558517;444096;"314081730"
"215236382";"1860";66;5;0;60330;25833;7558517;444096;"313426211"
"215236412";"1860";67;5;0;60338;25833;7558942;444467;"313446336"
"215236552";"1860";120;8;0;60366;25833;7572953;455954;"310719331"
"215236722";"1860";71;10;0;60387;25833;7568628;447081;"210222022"
"215236862";"1860";71;12;0;60388;25833;7568808;447360;"313021386"
"215237052";"1860";72;3;0;60390;25833;7569208;447790;"310700401"
"215237192";"1860";72;6;0;60393;25833;7569028;447449;"310750603"
"215237222";"5512";172;54;0;60398;25833;7605824;562238;"310779695"
"215237362";"3442";249;7;0;205908;25832;6722637;595561;"313928748"
"215237532";"3442";249;7;0;205908;25832;6722637;595561;"310100110"
"215237672";"3443";50;4;0;205909;25832;6730432;593348;"310913529"
"215237702";"3449";98;1;0;205911;25832;6716570;541360;"310913529"
"215237842";"3454";21;2;0;205912;25832;6777065;474700;"310295183"
"215237982";"3454";65;1;0;205913;25832;6780569;481002;"313845834"
"215238032";"3454";67;1;0;205914;25832;6781095;482299;"313127648"
"215238172";"3443";3;3;0;205916;25832;6735961;591092;"310420727"
"215238202";"3438";147;1;0;205917;25832;6826550;544531;"213858912"
"215238342";"3438";20;7;0;205918;25832;6825370;553856;"310601454"
"215238482";"3438";31;1;0;205919;25832;6826516;550000;"310153370"
"215238512";"3438";39;9;0;205920;25832;6830174;549142;"312285223"
"215238652";"3438";116;4;0;205921;25832;6821606;551465;"313792048"
"215238792";"3454";106;4;0;205923;25832;6779116;491404;"310047767"
"215238822";"3326";65;3;0;205924;25832;6747328;477339;"312195119"
"215238962";"3328";7;13;0;205925;25832;6725585;484363;"310629774"
"215239012";"1853";11;1;0;207227;25833;7600772;571471;"312795140"
"215239152";"1824";261;5;0;207229;25833;7310641;400241;"312581345"
"215239292";"1828";46;1;0;207230;25833;7351914;420057;"313708683"
"215239322";"1853";20;6;0;207233;25833;7599701;578315;"312193035"
"215239462";"1875";78;9;0;207237;25833;7552956;535867;"310395714"
"215239632";"1875";260;11;0;207241;25833;7547834;545391;"312846683"
"215239772";"3428";9;2;0;207245;25832;6889517;583912;"311753207"
"215239802";"3428";11;14;0;207246;25832;6885730;586395;"312952084"
"215239942";"3428";12;19;0;207247;25832;6878567;592842;"212724092"
"215240002";"3428";13;6;0;207248;25832;6869988;599155;"310645435"
"215240142";"3428";33;1;0;207249;25832;6901625;571465;"312187906"
"215240312";"3403";25;2;0;207250;25832;6747350;615548;"314183398"
"215240452";"3403";29;1;0;207251;25832;6744753;614967;"310246441"
"215240592";"3423";6;11;0;207255;25832;6801915;620623;"310744182"
"215240622";"3423";11;3;0;207256;25832;6814200;608666;"310735337"
"215240762";"3428";3;6;0;207258;25832;6896619;584276;"310546631"
"215240932";"3432";68;3;0;207259;25832;6888470;485261;"313349586"
"215241092";"3432";69;1;0;207260;25832;6888191;485519;"310125830"
"215241122";"3405";106;1;0;207266;25832;6777552;566515;"314236874"
"215241262";"3432";37;5;0;207267;25832;6896241;476195;"313648435"
"215241432";"3448";63;5;0;207268;25832;6761876;550104;"313628531"
"215241602";"3448";67;30;0;207269;25832;6764932;548934;"310091669"
"215241742";"3448";93;7;0;207270;25832;6762219;558790;"310650323"
"215241882";"3236";165;1;0;207272;25832;6686578;579322;"312721848"
"215241912";"3448";2;3;0;207273;25832;6744174;549550;"314079329"
"215242072";"3448";55;40;0;207274;25832;6754581;555990;"314079329"
